employee_id,age,generation,gender,department,job_level,is_manager,tenure_years,salary_usd,salary_vs_market_pct,work_arrangement,rto_mandate,days_in_office_required,commute_minutes,prefers_remote,flexibility_importance,ai_tools_adoption,weekly_hours,after_hours_work,burnout_score,manager_relationship_score,manager_1on1_per_month,engagement_score,promotions_last_2y,career_growth_score,recent_layoff_round,team_size,attrition_reason,attrition
EMP041448,30,Millennial,Female,Product,Lead,1,4.0,169000,-14.4,hybrid,1,3,50,1,3,regular,40,0,5.7,4,0,52,0,5,0,13,stayed,0
EMP041449,46,Gen X,Female,Operations,Mid,0,8.3,82000,15.5,remote,1,2,57,1,1,regular,50,0,5.3,5,2,64,0,4,0,24,stayed,0
EMP041450,26,Gen Z,Male,Finance,Senior,0,0.4,112000,0.0,remote,1,2,14,1,5,light,30,0,6.3,1,1,50,0,4,0,8,stayed,0
EMP041451,48,Gen X,Female,Engineering,Senior,0,1.3,152000,11.0,remote,0,0,42,0,2,none,41,0,8.0,1,2,32,1,1,0,20,stayed,0
EMP041452,20,Gen Z,Female,Customer Support,Mid,0,2.0,91000,1.8,onsite,1,5,57,1,2,regular,39,0,5.7,5,0,86,1,3,0,3,stayed,0
EMP041453,39,Millennial,Male,Marketing,Manager,1,1.1,137000,1.3,hybrid,1,5,21,0,5,power,31,0,8.9,2,2,40,0,1,1,23,poor_management,1
EMP041454,31,Millennial,Male,Customer Support,Junior,0,2.9,72000,-19.9,remote,0,1,54,1,5,power,43,0,5.0,2,2,42,0,5,1,21,stayed,0
EMP041455,20,Gen Z,Male,Product,Senior,0,6.7,99000,6.0,remote,0,0,9,1,2,power,50,0,8.9,1,1,38,2,3,0,24,stayed,0
EMP041456,24,Gen Z,Female,Customer Support,Senior,0,3.8,126000,-7.9,remote,1,2,35,1,5,regular,54,0,3.2,4,1,91,1,5,0,7,stayed,0
EMP041457,33,Millennial,Male,Engineering,Mid,0,0.5,81000,12.1,hybrid,0,2,12,1,3,power,47,0,2.2,2,1,52,0,1,0,11,stayed,0
EMP041458,26,Gen Z,Female,Data,Mid,0,2.7,86000,-13.1,hybrid,0,2,43,1,1,light,37,0,6.5,4,2,40,0,5,0,10,stayed,0
EMP041459,34,Millennial,Female,Marketing,Mid,0,3.0,87000,-25.3,remote,1,1,50,1,5,light,38,0,5.2,4,4,66,0,4,0,8,stayed,0
EMP041460,26,Gen Z,Male,Engineering,Mid,0,2.3,93000,-29.1,hybrid,1,4,64,1,2,light,43,0,3.5,4,1,43,0,1,0,15,better_offer_pay,1
EMP041461,31,Millennial,Male,Engineering,Senior,0,3.0,159000,-3.6,hybrid,0,2,24,1,2,regular,43,1,7.1,4,0,73,0,2,0,10,stayed,0
EMP041462,35,Millennial,Female,Customer Support,Mid,0,3.7,84000,-9.5,hybrid,0,3,29,0,4,none,41,0,3.6,4,1,53,0,4,0,13,stayed,0
EMP041463,36,Millennial,Male,Finance,Lead,1,7.1,157000,-5.8,hybrid,1,5,37,0,2,light,50,1,5.4,2,1,69,0,2,0,10,stayed,0
EMP041464,36,Millennial,Male,Data,Director,1,3.3,251000,-12.3,remote,1,1,23,1,1,none,30,0,4.8,3,2,92,0,1,0,7,stayed,0
EMP041465,46,Gen X,Female,Customer Support,Manager,1,2.2,184000,-11.6,onsite,0,5,37,0,1,none,53,1,3.9,2,1,34,0,5,0,13,poor_management,1
EMP041466,28,Millennial,Male,Customer Support,Lead,1,4.1,135000,-0.7,onsite,1,5,25,0,5,regular,54,0,5.2,2,2,49,0,5,0,19,poor_management,1
EMP041467,37,Millennial,Female,Customer Support,Junior,0,5.4,58000,-11.9,hybrid,0,2,22,1,1,regular,48,0,4.9,4,1,69,0,3,0,15,stayed,0
EMP041468,36,Millennial,Male,Sales,Mid,0,1.4,101000,13.1,hybrid,0,3,16,1,2,none,53,0,6.9,4,0,77,2,4,0,8,stayed,0
EMP041469,46,Gen X,Female,Sales,Junior,0,1.2,64000,5.7,remote,0,1,42,1,1,regular,47,1,6.1,4,4,77,0,5,1,12,stayed,0
EMP041470,43,Millennial,Male,Finance,Director,1,5.9,184000,2.8,hybrid,1,5,42,0,1,none,35,0,2.8,5,2,61,0,3,0,9,stayed,0
EMP041471,29,Millennial,Male,Engineering,Manager,1,4.8,156000,-7.8,hybrid,0,3,49,0,1,light,35,1,2.8,3,0,95,0,1,0,7,stayed,0
EMP041472,40,Millennial,Male,Engineering,Senior,0,6.2,127000,7.8,onsite,0,4,6,0,4,light,52,1,3.7,2,0,64,1,3,0,8,stayed,0
EMP041473,29,Millennial,Other,Marketing,Senior,0,3.6,151000,6.6,remote,0,1,80,1,3,light,42,0,6.4,3,0,60,0,5,1,24,stayed,0
EMP041474,20,Gen Z,Female,Engineering,Mid,0,3.0,86000,5.8,hybrid,0,2,59,0,2,light,45,0,5.9,4,2,92,1,2,0,12,stayed,0
EMP041475,26,Gen Z,Female,Engineering,Senior,0,8.9,116000,7.1,hybrid,1,3,19,0,4,regular,35,1,4.1,5,4,55,1,2,0,19,stayed,0
EMP041476,35,Millennial,Female,Engineering,Lead,1,4.0,163000,-6.5,remote,1,2,12,0,1,light,42,0,4.2,5,1,73,0,1,0,7,stayed,0
EMP041477,46,Gen X,Female,Data,Lead,1,1.1,158000,-3.4,remote,0,1,23,0,3,light,40,0,4.4,4,1,67,0,3,0,23,stayed,0
EMP041478,32,Millennial,Other,Operations,Junior,0,6.9,59000,-1.4,remote,1,3,37,1,3,light,41,0,3.9,3,0,61,0,4,0,15,stayed,0
EMP041479,30,Millennial,Female,HR,Senior,0,3.1,145000,13.1,hybrid,0,3,37,0,1,regular,42,1,6.3,1,0,63,0,4,1,11,stayed,0
EMP041480,37,Millennial,Female,Engineering,Mid,0,11.7,102000,4.9,onsite,1,5,8,1,3,regular,43,0,7.4,4,2,61,0,3,0,3,better_offer_pay,1
EMP041481,40,Millennial,Female,Engineering,Senior,0,3.8,149000,-22.1,onsite,0,5,11,1,5,power,37,0,2.3,1,0,63,1,5,0,20,stayed,0
EMP041482,39,Millennial,Male,Operations,Junior,0,3.4,65000,9.1,hybrid,1,5,40,0,3,regular,30,1,4.2,4,1,72,1,5,1,10,stayed,0
EMP041483,21,Gen Z,Female,Finance,Mid,0,2.2,123000,1.2,hybrid,0,3,28,0,5,none,42,0,3.8,4,2,56,0,5,1,8,stayed,0
EMP041484,29,Millennial,Female,Engineering,Mid,0,2.3,103000,-2.1,hybrid,0,2,32,0,1,regular,34,0,4.0,5,1,64,0,1,0,16,stayed,0
EMP041485,37,Millennial,Male,Sales,Junior,0,3.2,66000,-7.9,remote,0,0,44,0,1,power,50,0,5.2,5,1,74,0,2,0,6,stayed,0
EMP041486,31,Millennial,Male,Product,Lead,1,1.9,152000,-10.2,onsite,0,4,35,0,5,regular,44,0,2.2,4,0,65,0,2,1,15,stayed,0
EMP041487,41,Millennial,Other,Sales,Lead,1,2.2,166000,-13.7,remote,0,0,26,1,1,none,34,0,2.4,4,1,51,0,4,0,12,stayed,0
EMP041488,23,Gen Z,Female,HR,Junior,0,11.0,56000,-11.3,hybrid,0,3,38,1,4,regular,40,0,3.2,3,1,72,0,3,0,3,stayed,0
EMP041489,46,Gen X,Female,Finance,Senior,0,5.3,158000,-17.7,hybrid,0,2,15,0,3,regular,41,0,4.2,2,1,76,2,2,0,11,stayed,0
EMP041490,28,Millennial,Male,Marketing,Senior,0,2.7,100000,-8.6,hybrid,1,5,38,1,5,regular,42,1,3.7,4,0,72,0,1,0,9,stayed,0
EMP041491,54,Gen X,Male,Customer Support,Senior,0,2.7,106000,8.7,hybrid,0,3,4,1,3,power,48,0,4.5,4,4,78,2,1,0,9,stayed,0
EMP041492,43,Millennial,Male,Marketing,Mid,0,5.0,93000,-11.1,onsite,1,5,54,0,1,regular,36,0,4.9,3,0,85,1,1,1,6,stayed,0
EMP041493,55,Gen X,Male,Product,Manager,1,1.9,208000,-7.6,hybrid,1,4,16,1,5,power,41,0,8.7,3,0,63,0,3,0,19,stayed,0
EMP041494,29,Millennial,Female,Marketing,Junior,0,10.3,75000,14.3,onsite,0,5,30,0,2,light,47,0,6.4,4,2,92,0,3,0,17,stayed,0
EMP041495,29,Millennial,Male,Data,Mid,0,4.0,126000,-0.0,onsite,0,4,40,0,4,light,48,0,3.0,1,1,58,2,3,1,14,stayed,0
EMP041496,27,Gen Z,Male,Data,Senior,0,0.7,113000,6.4,hybrid,0,3,16,0,2,regular,33,0,1.4,5,1,93,2,4,0,21,stayed,0
EMP041497,27,Gen Z,Male,Data,Lead,1,4.7,212000,1.2,hybrid,1,4,72,0,2,light,42,0,4.9,3,2,43,0,2,1,20,career_growth,1
EMP041498,38,Millennial,Male,Marketing,Lead,1,2.9,134000,9.4,hybrid,0,3,16,0,3,regular,44,0,1.0,2,2,70,0,2,0,24,stayed,0
EMP041499,28,Millennial,Male,Product,Mid,0,5.6,81000,-4.8,hybrid,1,4,33,1,2,regular,49,0,6.1,2,1,67,1,5,0,3,stayed,0
EMP041500,20,Gen Z,Male,Engineering,Junior,0,1.2,56000,2.8,remote,1,1,35,0,2,none,46,1,4.0,3,4,51,1,5,0,22,stayed,0
EMP041501,30,Millennial,Male,HR,Junior,0,2.5,49000,8.0,hybrid,0,2,12,0,5,regular,34,0,4.8,4,1,73,1,3,0,18,stayed,0
EMP041502,48,Gen X,Female,Engineering,Junior,0,4.2,57000,-6.6,remote,0,1,21,1,4,light,52,0,7.2,5,4,67,0,2,0,12,stayed,0
EMP041503,29,Millennial,Male,Engineering,Junior,0,0.4,67000,-18.8,hybrid,0,3,20,0,4,regular,56,0,7.5,2,2,36,1,3,0,9,stayed,0
EMP041504,29,Millennial,Female,Operations,Mid,0,8.7,90000,-2.8,hybrid,0,3,2,1,5,light,42,0,5.8,5,1,69,2,2,0,12,stayed,0
EMP041505,42,Millennial,Female,Engineering,Lead,1,5.8,165000,2.0,hybrid,0,2,93,1,3,light,46,0,4.1,1,1,52,0,2,0,8,stayed,0
EMP041506,20,Gen Z,Male,Data,Mid,0,7.5,119000,2.6,hybrid,1,4,103,0,3,light,30,0,1.3,5,2,68,1,5,0,7,stayed,0
EMP041507,26,Gen Z,Male,Engineering,Senior,0,3.9,132000,-1.5,remote,0,0,17,1,1,regular,47,0,6.0,5,1,74,0,2,1,15,stayed,0
EMP041508,35,Millennial,Female,Operations,Mid,0,0.4,103000,-20.2,remote,0,1,31,0,3,none,43,0,5.3,2,4,56,0,2,0,3,better_offer_pay,1
EMP041509,35,Millennial,Male,Engineering,Mid,0,4.9,93000,21.5,hybrid,1,4,46,1,1,regular,41,0,7.0,5,1,93,0,5,0,13,stayed,0
EMP041510,31,Millennial,Female,Sales,Mid,0,4.4,97000,5.8,remote,0,0,30,1,1,light,54,1,3.1,5,1,40,0,5,0,13,stayed,0
EMP041511,28,Millennial,Female,Engineering,Director,1,4.7,208000,9.6,hybrid,0,2,13,1,5,regular,45,1,8.5,4,0,70,0,5,0,4,stayed,0
EMP041512,25,Gen Z,Male,Operations,Senior,0,0.7,106000,-13.3,hybrid,1,4,23,0,4,light,39,1,2.3,1,1,50,0,5,0,17,stayed,0
EMP041513,32,Millennial,Female,Sales,Mid,0,2.2,109000,-10.5,remote,1,2,89,1,3,light,45,0,4.4,2,2,72,0,2,0,18,poor_management,1
EMP041514,31,Millennial,Female,Operations,Mid,0,7.5,83000,-9.2,hybrid,1,3,23,0,3,none,36,0,3.2,4,0,83,0,5,0,10,stayed,0
EMP041515,47,Gen X,Male,Engineering,Junior,0,1.0,64000,-3.2,hybrid,0,2,19,1,4,none,37,0,4.5,2,2,46,0,1,0,8,stayed,0
EMP041516,21,Gen Z,Other,Customer Support,Lead,1,4.1,164000,-1.1,onsite,1,5,17,0,3,none,44,1,2.0,5,2,85,1,2,0,21,stayed,0
EMP041517,34,Millennial,Male,Data,Senior,0,0.9,126000,4.5,hybrid,0,3,16,1,5,regular,47,0,6.5,4,4,74,0,3,0,13,stayed,0
EMP041518,29,Millennial,Male,Engineering,Mid,0,4.7,100000,-14.3,hybrid,0,2,27,0,1,light,55,0,4.8,5,0,68,2,3,1,6,stayed,0
EMP041519,36,Millennial,Male,Engineering,Mid,0,5.7,84000,-23.8,onsite,0,4,28,1,3,regular,30,0,5.2,5,0,95,0,4,1,13,stayed,0
EMP041520,28,Millennial,Female,Product,Director,1,6.0,268000,-22.2,hybrid,1,5,10,1,2,none,54,1,3.4,2,2,34,0,5,0,8,rto_inflexibility,1
EMP041521,46,Gen X,Female,Engineering,Mid,0,1.7,75000,-5.2,hybrid,0,2,26,1,2,regular,60,0,5.7,5,2,70,0,2,0,14,stayed,0
EMP041522,32,Millennial,Female,Customer Support,Mid,0,3.6,84000,-8.3,remote,0,1,92,1,3,power,33,0,4.1,4,1,71,1,4,0,19,stayed,0
EMP041523,33,Millennial,Male,Engineering,Senior,0,3.3,146000,-8.9,remote,1,2,4,1,2,light,45,1,5.3,1,0,61,0,4,0,18,stayed,0
EMP041524,21,Gen Z,Male,Finance,Manager,1,2.0,192000,16.9,onsite,0,5,41,1,3,none,46,0,8.9,2,0,42,0,4,0,6,poor_management,1
EMP041525,21,Gen Z,Male,HR,Manager,1,3.7,185000,-4.0,remote,1,2,62,1,2,light,35,0,4.9,1,2,30,0,1,0,19,rto_inflexibility,1
EMP041526,39,Millennial,Female,Data,Senior,0,7.1,128000,-15.9,remote,0,0,59,1,2,regular,43,1,7.9,4,0,62,0,3,0,11,stayed,0
EMP041527,31,Millennial,Female,Product,Mid,0,4.4,91000,-12.0,onsite,1,5,61,0,5,light,50,1,6.3,1,4,67,1,2,0,6,poor_management,1
EMP041528,37,Millennial,Male,Product,Senior,0,2.9,111000,4.7,onsite,0,4,27,1,2,power,43,0,4.4,5,1,58,0,2,1,13,stayed,0
EMP041529,34,Millennial,Female,Customer Support,Mid,0,4.3,89000,-9.1,hybrid,0,2,62,1,1,regular,35,0,3.0,2,1,41,0,5,0,3,stayed,0
EMP041530,40,Millennial,Male,Marketing,Mid,0,8.4,87000,14.3,hybrid,1,4,113,0,4,regular,43,0,6.7,3,2,34,0,5,0,3,stayed,0
EMP041531,37,Millennial,Female,Engineering,Senior,0,4.0,137000,2.5,onsite,0,4,46,1,5,regular,39,0,7.0,5,2,93,0,3,0,6,stayed,0
EMP041532,30,Millennial,Female,HR,Senior,0,2.8,134000,-2.6,remote,0,0,33,1,1,none,59,0,5.2,1,1,40,0,1,0,4,stayed,0
EMP041533,37,Millennial,Male,Customer Support,Junior,0,4.4,60000,13.8,onsite,0,4,49,1,2,light,42,0,4.8,3,1,56,0,4,0,3,stayed,0
EMP041534,31,Millennial,Male,Engineering,Junior,0,3.7,76000,7.7,onsite,0,4,112,1,1,light,54,0,6.6,3,4,55,0,2,0,19,career_growth,1
EMP041535,33,Millennial,Male,Marketing,Mid,0,3.7,88000,8.8,hybrid,1,4,21,1,3,light,40,0,5.2,4,2,100,1,2,0,23,stayed,0
EMP041536,38,Millennial,Female,HR,Lead,1,0.8,171000,-7.2,remote,1,2,28,1,3,power,60,0,9.7,3,0,89,0,5,0,19,career_growth,1
EMP041537,46,Gen X,Female,Product,Lead,1,0.8,179000,-4.9,hybrid,0,2,46,1,5,regular,55,0,10.0,4,1,77,0,5,0,11,stayed,0
EMP041538,32,Millennial,Male,Customer Support,Senior,0,3.6,167000,7.6,hybrid,1,4,13,0,2,power,46,0,5.9,5,2,72,1,2,0,18,stayed,0
EMP041539,41,Millennial,Female,Customer Support,Manager,1,0.4,160000,-7.9,onsite,1,5,29,1,4,light,45,0,8.7,4,1,75,0,5,0,18,stayed,0
EMP041540,28,Millennial,Female,Marketing,Manager,1,3.2,171000,-8.0,hybrid,0,3,53,1,4,light,48,0,5.1,4,1,80,0,1,1,10,stayed,0
EMP041541,23,Gen Z,Female,Engineering,Junior,0,3.9,64000,-6.6,hybrid,0,2,14,1,4,regular,46,1,5.9,3,1,65,1,4,0,5,stayed,0
EMP041542,42,Millennial,Female,Data,Manager,1,2.4,146000,-13.5,onsite,1,5,13,1,4,light,40,0,4.6,3,1,61,1,2,0,18,rto_inflexibility,1
EMP041543,34,Millennial,Female,Operations,Mid,0,1.8,74000,3.0,remote,1,3,50,1,1,light,44,0,5.0,4,1,59,0,4,0,5,stayed,0
EMP041544,37,Millennial,Male,HR,Junior,0,2.5,56000,-16.4,hybrid,1,4,32,0,1,light,54,0,3.6,5,1,66,2,5,0,17,stayed,0
EMP041545,36,Millennial,Female,Engineering,Junior,0,8.0,49000,4.5,onsite,1,5,54,0,4,none,41,0,3.3,3,1,37,0,1,0,17,relocation,1
EMP041546,47,Gen X,Male,Marketing,Senior,0,2.0,158000,10.9,remote,0,1,25,0,5,regular,47,0,6.5,2,1,58,1,2,0,23,stayed,0
EMP041547,36,Millennial,Male,HR,Mid,0,3.7,85000,-2.3,onsite,0,5,54,1,3,power,49,0,2.6,3,4,74,0,2,0,23,stayed,0
EMP041548,33,Millennial,Female,Data,Lead,1,3.9,165000,2.2,onsite,0,5,36,0,1,regular,34,1,1.9,2,2,67,1,5,0,12,stayed,0
EMP041549,41,Millennial,Male,Data,Junior,0,4.9,56000,9.1,hybrid,0,3,35,1,2,light,44,0,4.3,5,1,60,1,4,0,23,stayed,0
EMP041550,39,Millennial,Male,Data,Junior,0,1.0,61000,-7.1,remote,0,1,32,1,1,power,58,0,6.1,1,0,35,1,1,1,8,stayed,0
EMP041551,22,Gen Z,Female,Sales,Senior,0,4.6,183000,13.1,onsite,0,4,31,1,1,light,40,0,2.5,5,0,91,0,1,0,21,stayed,0
EMP041552,36,Millennial,Male,Finance,Senior,0,3.3,81000,-9.4,hybrid,0,3,40,1,2,light,45,0,5.9,4,1,86,0,4,0,22,stayed,0
EMP041553,37,Millennial,Female,Marketing,Junior,0,1.2,67000,-13.6,hybrid,0,3,16,1,5,power,50,1,1.0,5,0,95,1,3,0,17,stayed,0
EMP041554,34,Millennial,Male,Engineering,Manager,1,2.3,151000,-14.1,onsite,0,4,31,0,1,regular,49,1,3.3,4,2,72,1,5,0,24,stayed,0
EMP041555,24,Gen Z,Male,Sales,Senior,0,5.0,112000,-9.8,hybrid,0,3,4,1,3,power,39,0,5.1,5,1,91,0,4,0,24,stayed,0
EMP041556,42,Millennial,Male,Finance,Junior,0,1.6,50000,-4.6,onsite,0,5,12,1,5,light,39,0,7.1,4,1,72,0,4,0,7,stayed,0
EMP041557,41,Millennial,Male,Product,Lead,1,2.0,159000,-3.1,onsite,0,4,35,0,4,regular,42,1,5.9,5,1,83,0,1,0,4,better_offer_pay,1
EMP041558,43,Millennial,Female,Engineering,Mid,0,2.0,92000,-3.7,remote,0,1,14,1,3,light,30,0,8.0,4,2,54,0,2,0,17,stayed,0
EMP041559,34,Millennial,Male,Finance,Junior,0,6.6,64000,-15.2,onsite,0,4,21,1,3,power,47,1,5.5,4,1,50,0,4,1,10,better_offer_pay,1
EMP041560,48,Gen X,Female,Sales,Junior,0,1.6,63000,-1.9,hybrid,0,2,10,0,4,light,51,1,6.4,2,1,79,1,5,0,8,stayed,0
EMP041561,27,Gen Z,Male,Engineering,Mid,0,2.5,92000,-10.6,hybrid,0,3,11,1,5,none,47,1,5.3,4,2,69,0,1,0,4,stayed,0
EMP041562,36,Millennial,Male,Engineering,Manager,1,0.2,215000,-11.8,remote,0,0,129,0,4,regular,43,1,6.2,3,2,65,1,5,0,17,stayed,0
EMP041563,24,Gen Z,Male,Operations,Junior,0,3.0,64000,-3.2,remote,1,3,44,1,5,regular,48,0,5.0,5,2,75,0,5,1,4,stayed,0
EMP041564,40,Millennial,Male,Operations,Senior,0,3.3,131000,-1.6,hybrid,0,2,4,1,1,power,38,0,9.2,1,1,68,0,4,0,24,stayed,0
EMP041565,37,Millennial,Male,Product,Senior,0,8.8,129000,-6.9,hybrid,0,3,59,0,1,light,47,1,6.7,3,0,49,0,2,1,22,stayed,0
EMP041566,23,Gen Z,Female,Engineering,Lead,1,2.3,153000,-7.1,hybrid,0,2,23,0,4,regular,39,0,4.0,4,0,61,1,5,0,7,stayed,0
EMP041567,39,Millennial,Male,Finance,Senior,0,0.3,137000,20.6,hybrid,1,5,32,0,2,regular,52,0,9.2,3,0,65,0,3,0,6,burnout,1
EMP041568,38,Millennial,Female,Operations,Junior,0,4.9,63000,-0.8,onsite,0,4,11,1,4,regular,39,0,4.4,3,4,95,0,2,0,22,stayed,0
EMP041569,31,Millennial,Male,Sales,Mid,0,3.6,116000,-2.3,hybrid,0,3,65,1,3,light,48,0,5.6,2,1,73,0,4,0,17,stayed,0
EMP041570,43,Millennial,Male,Sales,Senior,0,10.0,139000,3.8,remote,1,2,14,1,3,none,31,0,6.1,5,0,74,0,5,1,11,stayed,0
EMP041571,28,Millennial,Female,Operations,Lead,1,1.3,155000,6.0,remote,0,0,13,1,1,light,38,0,6.9,4,0,59,0,1,0,13,stayed,0
EMP041572,33,Millennial,Male,Sales,Junior,0,6.3,62000,-14.3,hybrid,0,2,42,0,2,light,54,0,3.0,4,1,88,0,2,0,15,stayed,0
EMP041573,20,Gen Z,Male,Data,Senior,0,2.8,141000,-21.4,remote,0,1,4,1,4,regular,42,0,1.0,2,0,81,0,4,0,23,stayed,0
EMP041574,48,Gen X,Female,Product,Junior,0,1.1,64000,19.3,hybrid,0,3,32,1,1,light,37,1,5.9,2,2,44,0,1,1,23,stayed,0
EMP041575,37,Millennial,Male,Engineering,Manager,1,1.8,165000,6.1,hybrid,1,4,21,0,4,regular,56,0,5.9,2,4,96,0,2,0,13,stayed,0
EMP041576,57,Gen X,Male,Operations,Mid,0,4.9,100000,-4.3,hybrid,1,5,36,1,2,none,41,1,3.7,4,2,71,0,4,0,21,stayed,0
EMP041577,20,Gen Z,Male,Engineering,Manager,1,0.5,174000,-2.8,remote,1,3,26,1,2,light,45,0,2.2,3,0,66,1,1,1,9,involuntary_layoff,1
EMP041578,35,Millennial,Male,Finance,Junior,0,3.4,56000,4.6,hybrid,0,2,42,0,3,light,51,0,2.2,5,2,53,0,3,1,17,stayed,0
EMP041579,41,Millennial,Male,Sales,Lead,1,2.4,168000,1.7,hybrid,0,2,42,1,2,light,31,1,2.9,1,2,61,0,4,0,18,stayed,0
EMP041580,20,Gen Z,Male,Finance,Mid,0,6.5,75000,5.9,onsite,1,5,64,0,1,regular,46,0,3.7,3,2,64,0,3,0,14,stayed,0
EMP041581,40,Millennial,Male,Operations,Mid,0,6.2,94000,12.1,onsite,0,5,40,1,1,regular,50,0,7.8,4,2,94,0,3,1,17,stayed,0
EMP041582,46,Gen X,Female,Sales,Manager,1,3.6,184000,-7.7,hybrid,1,3,55,1,4,light,49,0,4.8,3,1,35,1,4,0,19,stayed,0
EMP041583,22,Gen Z,Male,Data,Mid,0,3.1,101000,-12.3,onsite,1,5,11,1,1,regular,45,1,1.1,5,4,94,1,4,0,12,stayed,0
EMP041584,29,Millennial,Male,Engineering,Junior,0,1.3,78000,7.4,remote,1,1,30,0,1,light,51,0,9.5,5,1,55,0,1,0,22,burnout,1
EMP041585,36,Millennial,Male,Customer Support,Lead,1,4.3,125000,0.3,remote,0,0,47,0,4,none,30,0,5.3,1,2,53,1,2,0,24,stayed,0
EMP041586,40,Millennial,Female,Engineering,Director,1,2.6,258000,-0.4,remote,0,1,32,1,4,regular,31,1,6.6,5,1,98,0,4,1,20,stayed,0
EMP041587,26,Gen Z,Male,Customer Support,Junior,0,5.1,63000,-1.0,remote,0,1,22,1,2,light,44,0,2.8,1,1,63,0,5,1,13,stayed,0
EMP041588,34,Millennial,Male,Sales,Mid,0,2.1,87000,-0.9,remote,0,0,33,1,4,light,49,0,5.4,3,4,73,0,2,1,19,stayed,0
EMP041589,20,Gen Z,Male,Data,Senior,0,5.1,112000,-7.7,remote,0,1,31,0,3,power,52,0,6.8,1,4,34,0,5,0,15,stayed,0
EMP041590,33,Millennial,Male,Data,Mid,0,1.9,89000,7.8,remote,0,0,17,1,3,none,62,0,6.0,2,1,44,1,4,0,16,stayed,0
EMP041591,35,Millennial,Male,Engineering,Junior,0,4.3,52000,14.7,hybrid,0,3,38,1,2,light,57,0,5.0,1,1,61,1,2,0,9,stayed,0
EMP041592,40,Millennial,Male,Customer Support,Mid,0,3.0,65000,2.9,hybrid,0,2,11,0,4,power,34,0,6.7,1,2,99,0,1,0,8,stayed,0
EMP041593,33,Millennial,Female,HR,Manager,1,4.0,238000,-6.7,onsite,1,5,52,1,4,none,37,0,6.7,3,0,49,0,2,0,18,rto_inflexibility,1
EMP041594,33,Millennial,Male,Data,Junior,0,2.3,64000,-11.7,onsite,1,5,20,1,1,power,41,0,7.3,4,1,79,0,1,0,17,stayed,0
EMP041595,33,Millennial,Male,Engineering,Mid,0,0.5,90000,11.4,onsite,0,5,27,1,4,none,41,0,1.8,3,2,62,0,3,0,17,stayed,0
EMP041596,40,Millennial,Female,HR,Junior,0,7.1,58000,-9.1,remote,1,1,29,0,4,power,40,0,5.9,4,4,60,0,5,0,18,stayed,0
EMP041597,50,Gen X,Male,Sales,Manager,1,6.3,147000,-2.6,hybrid,0,2,100,0,3,light,40,1,4.1,2,2,57,1,5,1,17,stayed,0
EMP041598,33,Millennial,Female,Sales,Junior,0,2.9,53000,-4.5,remote,0,0,10,1,2,light,40,0,1.8,5,2,65,0,3,1,6,stayed,0
EMP041599,41,Millennial,Female,Marketing,Mid,0,4.8,76000,3.4,hybrid,0,3,47,1,1,regular,42,0,4.3,1,1,86,0,2,1,23,stayed,0
EMP041600,20,Gen Z,Female,Customer Support,Junior,0,4.1,69000,1.3,hybrid,0,3,47,0,2,light,55,1,5.1,4,1,98,0,5,1,13,stayed,0
EMP041601,33,Millennial,Female,Engineering,Mid,0,2.1,110000,-13.2,hybrid,1,3,37,1,3,light,49,1,4.7,5,0,69,0,1,0,22,stayed,0
EMP041602,30,Millennial,Male,Marketing,Lead,1,7.0,127000,-11.2,remote,1,2,8,1,5,regular,56,0,1.3,1,1,62,0,4,1,24,stayed,0
EMP041603,35,Millennial,Male,Customer Support,Mid,0,0.6,112000,12.6,hybrid,0,2,25,1,1,light,47,1,3.2,3,2,68,0,4,0,3,stayed,0
EMP041604,54,Gen X,Male,Sales,Senior,0,1.6,106000,-2.8,remote,0,0,23,0,4,power,51,0,3.6,2,0,52,1,3,1,15,stayed,0
EMP041605,42,Millennial,Female,Product,Senior,0,3.0,109000,6.6,hybrid,1,5,31,0,3,regular,49,1,6.7,2,1,80,1,5,0,8,stayed,0
EMP041606,29,Millennial,Male,Engineering,Mid,0,7.1,67000,4.7,hybrid,1,3,20,1,5,none,41,0,3.1,4,2,85,0,4,0,10,stayed,0
EMP041607,31,Millennial,Female,Customer Support,Manager,1,0.9,154000,-1.1,hybrid,1,4,62,1,1,light,43,0,4.7,3,1,77,1,2,0,10,stayed,0
EMP041608,26,Gen Z,Female,Engineering,Junior,0,2.6,59000,17.0,remote,1,3,12,1,3,none,39,0,6.2,5,0,56,0,3,1,19,stayed,0
EMP041609,43,Millennial,Female,Engineering,Junior,0,2.2,70000,7.8,onsite,0,5,32,1,3,regular,48,0,4.8,1,0,44,1,3,0,15,career_growth,1
EMP041610,28,Millennial,Male,Operations,Senior,0,2.2,126000,28.8,remote,1,1,49,1,1,regular,40,0,6.3,4,1,84,0,1,0,9,stayed,0
EMP041611,48,Gen X,Male,Finance,Junior,0,2.1,72000,8.3,remote,0,0,50,1,5,light,36,0,4.1,1,2,32,0,5,0,4,stayed,0
EMP041612,32,Millennial,Female,Sales,Mid,0,1.1,64000,-2.8,remote,0,1,67,1,1,light,49,0,2.8,5,2,71,1,1,1,21,stayed,0
EMP041613,37,Millennial,Female,Engineering,Junior,0,0.8,57000,-6.4,hybrid,0,3,38,1,2,none,33,0,6.8,4,1,72,0,4,0,6,stayed,0
